,class,proba,x1,y1,x2,y2,bf_mean,bf_std,bf_min,bf_max,bf_skew,rfp_mean,rfp_std,rfp_min,rfp_max,rfp_skew,gfp_mean,gfp_std,gfp_min,gfp_max,gfp_skew
0,0,0.843018,162.04211,864.2844,197.56555,903.8751,2.375,0.6555944055944056,1,4,0.646943138150487,2.3333333333333335,0.7272727272727273,1,4,0.5280049792181873,2.4375,0.8771853146853148,1,4,0.5663493335982304
1,0,0.8350271,152.84334,804.45264,194.11253,849.8767,3.4727272727272727,4.189223542415032,1,8,0.8700046992394048,3.536363636363636,5.009311964631114,1,9,0.8927988417183428,3.918181818181818,6.2394860458690244,1,9,0.7506122716977754
2,0,0.83220154,218.2713,499.91852,249.44672,533.36334,35.23684210526316,3590.5075353582197,2,199,1.879566755278716,34.51315789473684,3465.6077556225364,2,197,1.9088526785303361,34.05263157894737,3329.7064688152104,2,197,1.9611898972471693
3,0,0.8308831,102.01741,963.9754,127.99635,993.0286,1.0952380952380953,0.08685714285714283,1,2,2.7577641592229636,1.0714285714285714,0.06685714285714289,1,2,3.328201177351373,1.0476190476190477,0.045714285714285735,1,2,4.248529157249599
4,0,0.8254163,291.86432,350.2882,337.19904,396.9015,51.88666666666666,5156.906948775056,6,255,1.8172606850721662,53.04,5401.815768374165,6,255,1.7646013589539673,53.50666666666667,5520.678129175947,6,255,1.7312858989362856
5,0,0.82537663,75.01248,746.45715,103.98587,777.2329,1.8846153846153846,1.0317617866004962,0,3,0.009866716576592187,1.8461538461538463,0.8277915632754342,1,3,0.307544762991874,1.9423076923076923,1.0224565756823818,1,4,0.3409334819230419
6,0,0.8096979,472.45868,184.78268,509.1678,240.8912,38.925,3914.944220055709,2,200,1.4687662665260588,38.291666666666664,3787.9286211699164,2,201,1.5002498897634011,37.49166666666667,3683.013857938717,2,200,1.535342826825214
7,0,0.8042237,584.6554,354.11395,616.53186,405.9157,5.4,15.97324414715719,2,14,0.8880898410141025,5.28,13.907959866220734,2,14,0.8722289476468873,5.04,11.958260869565216,2,13,0.8382292934268485
8,0,0.79600614,600.662,91.20543,631.0316,136.36125,1.5568181818181819,0.36177843069478044,1,3,0.5686739209351405,1.5795454545454546,0.4042948496370549,1,3,0.6334120207379664,1.6022727272727273,0.4457742827514691,1,3,0.6591355581760442
9,0,0.7862259,294.65063,882.4238,338.60065,907.681,67.21052631578948,8021.162531880361,2,255,1.123687583786021,69.25,8401.562775330396,2,255,1.0918070194528653,70.19736842105263,8550.925631810804,2,255,1.0704003840091298
10,0,0.78404784,484.6952,0.35235214,526.29724,33.51581,1.5735294117647058,1.368951028687337,0,3,-0.23318160440406918,1.4705882352941178,1.3735149232106636,0,3,0.015667852270246613,1.4558823529411764,1.31331498116488,0,3,-0.009668703413812721
11,0,0.7829715,624.2551,505.30612,671.47534,535.2556,2.05,0.04776536312849161,2,3,4.129483209670115,2.066666666666667,0.06256983240223465,2,3,3.474396144861512,2.066666666666667,0.06256983240223464,2,3,3.4743961448615135
12,0,0.7827173,640.7438,884.02606,672.7533,915.243,2.0,0.0,2,2,,2.0,0.0,2,2,,2.0,0.0,2,2,
13,0,0.7712084,370.45358,974.74036,400.0768,1005.3037,4.653846153846154,16.872952853598015,0,14,0.5450303611167782,4.596153846153846,14.56488833746898,1,13,0.4611500602797133,4.384615384615385,12.857568238213398,1,12,0.45255078575957314
14,0,0.76690406,274.98044,901.5556,307.00143,948.84735,95.01063829787235,12832.067502082231,2,255,0.5734823560686684,95.97872340425532,12930.298478079805,2,255,0.5539590713927999,96.38297872340425,12992.030741273567,1,255,0.5468924757644864
15,0,0.76542866,842.21075,707.6172,883.5965,753.96045,2.393617021276596,0.23953206632846216,2,3,0.43550355630934123,2.393617021276596,0.23953206632846216,2,3,0.43550355630934123,2.5106382978723403,0.37888998258499285,2,4,0.7849655146453467
16,0,0.7610857,860.6129,889.8479,887.3109,938.05054,2.0641025641025643,0.06025090789039288,2,3,3.5592826736134495,2.1794871794871793,0.19940574447012224,1,3,0.7549254330341414,2.1666666666666665,0.13948497854077252,2,3,1.7888543819998328
17,0,0.76049197,424.33243,611.6071,458.08945,659.8482,8.06,59.394381270903004,2,25,0.9023214720557623,6.85,35.82692307692308,2,19,0.7911116452592771,5.87,21.404448160535114,2,15,0.7267842247223018
18,0,0.74088407,161.60684,849.37646,198.51978,904.2378,2.5,0.6366559485530546,1,5,0.9129395119430516,2.5096153846153846,0.6558558001484045,1,5,0.7874435485744874,2.6538461538461537,0.7093742270591145,1,5,0.6255134321003935
19,0,0.736438,102.60336,1004.4746,122.139984,1023.7622,0.7916666666666666,0.16725352112676056,0,1,-1.4363696929192153,0.9583333333333334,0.040492957746478875,0,1,-4.587317109255646,0.875,0.11091549295774647,0,1,-2.267786838055363
20,0,0.7283405,153.16559,715.3567,177.87341,740.01807,1.9259259259259258,0.06901311249137337,1,2,-3.2526911934581157,1.9074074074074074,0.08454106280193235,1,2,-2.811056885999736,1.8888888888888888,0.09937888198757762,1,2,-2.474873734152917
21,0,0.72507066,975.558,334.36606,1006.9874,366.2341,6.661764705882353,119.16089539263979,0,59,3.4913856496617575,6.794117647058823,130.3613445378151,0,63,3.6979753381782956,6.867647058823529,132.97254419008982,1,64,3.761415957175065
22,0,0.71560955,649.24817,0.09752846,673.2046,11.724556,1.75,0.19148936170212766,1,2,-1.1547005383792515,1.5,0.2553191489361702,1,2,0.0,1.5625,0.25132978723404253,1,2,-0.25197631533948484
23,0,0.71140313,27.881683,926.00684,52.178192,965.62036,0.8571428571428571,0.6110731373889267,0,2,0.254493060784553,0.8857142857142857,0.6758714969241285,0,2,0.21358587307046448,0.9714285714285714,0.8604237867395762,0,2,0.05659995057505251
24,0,0.70494366,655.3838,918.477,692.40405,963.57294,1.8043478260869565,0.15794466403162055,1,2,-1.5343905481833349,1.8478260869565217,0.1294861660079052,1,2,-1.9367281045401672,1.9130434782608696,0.07968379446640315,1,2,-2.9317636492797474
25,0,0.70124656,507.0814,859.77515,536.18396,891.97314,2.25,0.18881118881118883,2,3,1.1547005383792515,2.2916666666666665,0.20804195804195805,2,3,0.916698497028212,2.3333333333333335,0.22377622377622378,2,3,0.7071067811865467
