,class,proba,x1,y1,x2,y2,bf_mean,bf_std,bf_min,bf_max,bf_skew,rfp_mean,rfp_std,rfp_min,rfp_max,rfp_skew,gfp_mean,gfp_std,gfp_min,gfp_max,gfp_skew
0,0,0.87352633,823.0027,301.2406,877.30115,344.1505,3.204225352112676,8.577017398508701,1,16,1.9962343833158558,3.415492957746479,12.01754763877382,1,22,2.794368766386504,3.8098591549295775,22.74258492129246,1,34,4.028065049529642
1,0,0.858902,305.0069,0.029554367,342.89886,28.36247,0.6666666666666666,0.5590062111801242,0,2,0.6260990336999415,0.7037037037037037,0.6197377501725327,0,2,0.5734622708611349,0.5925925925925926,0.4292615596963423,0,2,0.6518316778834021
2,0,0.8354607,197.00479,0.07597351,220.31552,18.565092,1.0,1.00990099009901,0,2,0.0,1.0,1.00990099009901,0,2,0.0,1.0,1.00990099009901,0,2,0.0
3,0,0.8287987,0.19258308,871.5379,30.632792,904.17303,6.125,63.163922155688624,0,29,1.3499101325348857,8.035714285714286,133.04063301967494,0,43,1.6773306227383609,11.0,280.49101796407183,0,61,1.7381059081418522
4,0,0.8116867,554.2042,569.989,592.9171,602.0681,2.0,0.0,2,2,,2.0,0.0,2,2,,2.0,0.0,2,2,
5,0,0.77803135,917.3235,809.6135,959.14453,841.78394,2.675675675675676,2.8264644735232967,0,6,0.3983019587071442,2.891891891891892,3.137581019933961,0,7,0.41385492440458,2.9324324324324325,3.0225632872691697,1,7,0.4767981633544974
6,0,0.7682499,467.54547,716.9762,498.96893,756.9581,9.705882352941176,25.68646769052449,4,18,0.10689793152606114,10.220588235294118,27.30578093306288,4,18,0.139287401964066,10.735294117647058,30.25470878006375,5,20,0.24205448224807707
7,0,0.76284206,688.7003,340.91266,715.9127,383.65924,6.738095238095238,34.75485714285716,1,15,0.27020012999225845,7.333333333333333,42.75200000000002,1,16,0.27472871667925985,7.904761904761905,49.52685714285713,1,18,0.3283531632036698
8,0,0.75866574,603.3754,5.025216,655.9299,32.79403,1.186046511627907,1.5294543480228031,0,3,0.23692851298875975,1.197674418604651,1.5599945706270926,0,3,0.2346118302952409,1.186046511627907,1.5761469550266942,0,4,0.3551385957201827
9,0,0.7555102,548.49695,305.17072,571.084,349.66193,1.5172413793103448,0.2511461032489535,1,2,-0.06900655593423508,1.603448275862069,0.2406816822802471,1,2,-0.42294442611014477,1.603448275862069,0.2406816822802471,1,2,-0.4229444261101449
10,0,0.7483031,88.54454,667.6624,123.15088,699.71954,3.7857142857142856,12.852010265183917,0,11,0.5320266254893824,4.053571428571429,14.458190761334473,0,13,0.7058360234329157,4.267857142857143,17.299080410607353,0,14,0.7262388273926143
11,0,0.7426226,654.8264,80.00523,674.2683,121.1315,2.357142857142857,3.392643284858853,0,5,0.05507742902594631,2.4464285714285716,3.158789563729683,0,5,0.05943275102541881,2.5357142857142856,3.483746792130025,0,5,0.06018370152181908
12,0,0.72864854,486.5993,943.7412,517.10675,976.1655,2.3125,2.7290575916230364,0,5,0.3323839814840481,2.25,3.675392670157068,0,6,0.39223227027636803,2.359375,3.8439954188481673,0,6,0.45588268124779074
13,0,0.7146105,891.6858,831.46594,917.31885,863.463,6.0344827586206895,43.975682678891765,2,31,2.6441166256028987,7.568965517241379,106.68596770978674,2,46,2.6823176876166257,9.39655172413793,235.69732908112422,2,66,2.6349066908692587
14,0,0.7012586,231.92786,149.76804,277.69128,182.36093,1.7019230769230769,0.20989982686124162,1,2,-0.8828908448522924,1.6153846153846154,0.23744744001978735,1,2,-0.47434164902525683,1.7211538461538463,0.2017375711105615,1,2,-0.9863435320507716
15,0,0.6993755,328.01917,1006.39746,352.03308,1023.7156,0.6,0.44745762711864406,0,2,0.6578429336242114,0.7,0.6203389830508476,0,2,0.5793144075652343,0.75,0.597457627118644,0,2,0.45801758320773595
16,0,0.69275814,82.18905,408.09924,111.69146,454.66986,1.5714285714285714,1.8272027373823783,0,4,0.4609204264746759,1.5892857142857142,1.7883875106928997,0,4,0.4636545242126218,1.5714285714285714,2.0427715996578275,0,4,0.4851339527173402
17,0,0.69046575,511.25006,447.8153,538.0932,494.4906,3.6530612244897958,1.005502542313854,2,5,0.30826995411856795,3.806122448979592,1.4264470293236746,2,6,0.4861006772582317,4.0,1.6996587030716725,2,7,0.5276619245287524
18,0,0.68928945,626.8025,145.51984,658.18555,178.22766,2.2837837837837838,0.5571114100525866,1,4,-0.11880550552147093,2.1216216216216215,0.8674941910236027,1,4,0.05977812509994192,2.2837837837837838,0.6657086951204597,1,4,0.03902746963291285
19,0,0.6874987,614.9888,735.83484,662.8506,779.8319,36.19827586206897,5132.441841399186,2,247,2.2798842158815344,40.80172413793103,6522.90293650005,2,255,2.1554281749328927,43.05172413793103,6961.000198747887,2,255,2.0611503888696214
20,0,0.6857329,552.32776,0.14076233,605.454,14.425628,1.0,1.0064516129032257,0,2,0.0,1.0,1.0064516129032257,0,2,0.0,1.0,1.0064516129032257,0,2,0.0
21,0,0.67790025,318.0859,863.6959,345.30612,894.90125,8.96774193548387,122.46381865736703,1,33,1.207847506059944,12.516129032258064,295.0943330427201,1,50,1.3049396918332368,17.451612903225808,648.4111595466431,1,73,1.3401800668660493
22,0,0.67346376,118.13159,152.80542,151.17694,201.48212,1.4545454545454546,0.2486874827300359,1,2,0.18257418583505508,1.4181818181818182,0.244045316385742,1,2,0.3317444013485182,1.4363636363636363,0.24669798286819566,1,2,0.25663245128736867
