,class,proba,x1,y1,x2,y2,bf_mean,bf_std,bf_min,bf_max,bf_skew,rfp_mean,rfp_std,rfp_min,rfp_max,rfp_skew,gfp_mean,gfp_std,gfp_min,gfp_max,gfp_skew
27,0,0.5717154,405.2975,51.29422,427.43225,73.69563,1.8235294117647058,0.9190448456610368,0,3,0.15474275077780114,2.1470588235294117,0.6613278974956319,1,3,-0.2736724224473869,2.176470588235294,0.6814210832847993,1,3,-0.3360231332031176
28,0,0.57109916,481.88452,613.6252,527.62024,659.9655,2.0,0.0,2,2,,2.0,0.0,2,2,,2.0,0.0,2,2,
29,0,0.5523388,591.06714,970.29333,627.9573,999.4896,1.0,1.0062111801242235,0,2,0.0,1.0,1.0062111801242235,0,2,0.0,1.0,1.0062111801242235,0,2,0.0
30,0,0.5508207,1017.874,765.93506,1023.8611,788.5718,0.75,0.717391304347826,0,2,0.49338220021815865,0.75,0.717391304347826,0,2,0.49338220021815865,1.0,1.0434782608695652,0,2,0.0
31,0,0.55003154,447.6845,835.0547,478.23468,868.0515,2.0,0.0,2,2,,2.073170731707317,0.06809357889497267,2,3,3.278050340535927,2.048780487804878,0.046590343454454966,2,3,4.189425026335
32,0,0.54469377,532.9162,444.84735,556.2775,471.22943,2.0,0.0,2,2,,2.1052631578947367,0.09501630181648814,2,3,2.5724787771376336,2.0,0.0,2,2,
33,0,0.54035974,720.78876,909.0648,746.2393,935.8981,1.411764705882353,0.42283051834595214,0,2,-0.6468820435762591,1.411764705882353,0.4228305183459522,0,2,-0.6468820435762589,1.4411764705882353,0.36779266161910323,0,2,-0.5765091426523334
34,0,0.5392789,692.21765,449.84494,727.9575,485.57535,2.0,0.0,2,2,,2.0428571428571427,0.04121667805878332,2,3,4.514211941495032,2.0142857142857142,0.014149008885850993,2,3,8.186238009832305
35,0,0.5333554,474.8648,123.57925,502.002,152.05576,3.888888888888889,13.410852713178295,2,18,2.515289510538661,3.1666666666666665,4.744186046511629,2,12,2.6361037822559914,2.5972222222222223,1.246317829457365,2,7,2.2881325156751626
36,0,0.5329277,925.27545,442.46057,965.3123,470.0138,1.2545454545454546,1.1204200055263887,0,3,0.03354063672313718,1.3545454545454545,1.1049184857695495,0,3,0.00954478855442615,1.2818181818181817,0.750124343741365,0,3,-0.3234768613217078
37,0,0.53107566,577.93616,0.09782696,607.0209,14.997992,1.0,1.0120481927710843,0,2,0.0,1.0,1.0120481927710843,0,2,0.0,1.0,1.0120481927710843,0,2,0.0
38,0,0.53080064,0.111543655,314.08713,19.42902,335.6155,16.0,329.6949152542373,0,52,0.6385033521719605,19.0,616.8813559322034,0,79,1.303284135433208,23.2,1097.857627118644,0,107,1.5733775288520675
39,0,0.53037375,761.2024,338.60974,795.3013,379.38098,3.842857142857143,12.994326725905676,1,20,2.9937056570858616,3.7,12.096172248803828,1,19,2.809726281000394,3.6857142857142855,10.206971975393028,1,18,2.9556416316827763
40,0,0.52154255,488.32434,920.5316,520.2715,953.99255,1.2241379310344827,0.7298186167032092,0,2,-0.4449706558205282,1.2758620689655173,0.6517839346222843,0,2,-0.539488909858975,1.3620689655172413,0.5097667929041261,0,2,-0.6538426853193101
41,0,0.5164473,791.6609,329.1258,857.56104,368.67413,5.97972972972973,55.90252272588614,1,41,2.596373972959562,6.121621621621622,69.23573912512963,1,57,3.7278433009425647,6.337837837837838,109.3348178878653,1,82,5.39717688884968
42,0,0.5058531,568.754,1003.1826,595.9706,1023.7251,0.8571428571428571,0.8571428571428571,0,2,0.2856837107718403,1.0,1.024390243902439,0,2,0.0,1.0,1.024390243902439,0,2,0.0
43,0,0.5044734,724.54297,0.096969604,758.2435,27.86732,1.0,1.0072992700729928,0,2,0.0,1.0217391304347827,0.9849254205014283,0,2,-0.043480535989191646,1.0434782608695652,0.9615994922246905,0,2,-0.08697212582507223
