,class,proba,x1,y1,x2,y2,bf_mean,bf_std,bf_min,bf_max,bf_skew,rfp_mean,rfp_std,rfp_min,rfp_max,rfp_skew,gfp_mean,gfp_std,gfp_min,gfp_max,gfp_skew
0,0,0.8971371,776.8974,677.26404,814.2559,739.48975,19.57051282051282,1355.1149316422336,2,127,2.073228345301603,19.647435897435898,1345.7576593641902,2,126,2.0661068964681126,19.897435897435898,1327.0301433042334,2,126,2.0574442947370626
1,0,0.8444997,305.7478,727.2107,346.64154,761.5382,30.904761904761905,1297.4251565167901,6,127,1.424741492845005,31.095238095238095,1294.4371087080249,5,126,1.403763386849627,31.202380952380953,1288.7038986909508,6,125,1.4027862539168796
2,0,0.8216305,284.54584,681.8589,349.78046,719.7578,10.214285714285714,40.16211604095563,5,40,2.738172533048226,10.520408163265307,43.192414849899,5,41,2.6724516103851688,10.683673469387756,46.35352093055651,6,43,2.8091549653530614
3,0,0.82088584,788.19055,183.16074,826.401,209.67392,2.2560975609756095,0.19128919860627183,2,3,1.1175975124542266,2.207317073170732,0.16500746640119465,2,3,1.4439764102308466,2.3658536585365852,0.23295171727227484,2,3,0.5570066518960172
4,0,0.81993586,654.1097,633.79346,687.4715,668.36255,6.383333333333334,1.0421787709497208,4,8,-1.0092558879200564,6.866666666666666,1.4905027932960895,4,8,-0.8523290121444983,7.45,3.165083798882682,4,10,-0.5892238122458227
5,0,0.81066984,608.7422,447.88187,656.0835,510.52078,8.768292682926829,47.970642292980976,3,27,1.5553259207827133,8.5,38.853360488798366,3,25,1.5573184268486846,8.079268292682928,30.293092742536388,3,22,1.4831674245596702
6,0,0.80964464,720.3325,202.4555,762.6355,250.85144,32.734693877551024,1506.8303963223516,2,127,0.930971861647057,32.60204081632653,1474.6431357525946,2,126,0.9347538207233467,32.39795918367347,1432.2131016229018,3,126,0.9505548474558577
7,0,0.8092683,228.10626,469.57837,257.66827,518.3253,12.490384615384615,27.877720751916893,7,27,0.9006612613204585,12.432692307692308,27.506709126885976,7,25,0.6618993269290657,12.461538461538462,29.670541676972544,7,25,0.6300361987646809
8,0,0.80810785,816.90924,209.11096,848.10175,246.82574,4.171052631578948,5.560920472988639,2,9,0.8006375496926188,4.2368421052631575,5.970090424298633,2,10,0.9116342415420975,4.2368421052631575,6.657315093902156,2,10,1.0140299015222756
9,0,0.80190647,677.2439,666.4995,714.348,699.5276,6.306451612903226,1.640714908456844,5,11,1.7346091038477516,6.758064516129032,2.0979075850043594,5,11,0.9405910902398915,7.129032258064516,2.3832606800348737,5,12,1.1887114630240634
10,0,0.7947794,564.4413,945.9811,603.3932,971.1669,3.8833333333333333,13.746089385474862,1,15,1.5031375638714692,4.2,16.65251396648045,1,16,1.3971965402295181,4.466666666666667,20.86480446927374,1,19,1.6189978022982012
11,0,0.7875071,0.067409515,710.62695,24.14318,752.84424,25.62121212121212,1410.5715274573142,0,127,1.4035526661102098,25.727272727272727,1398.9607752653437,0,126,1.418670362470632,25.893939393939394,1387.7095062298106,1,126,1.4344118248180784
12,0,0.7855504,980.2499,251.01505,1020.0912,276.55478,8.666666666666666,63.54037267080744,1,23,0.20230394074870942,9.037037037037036,72.4830917874396,0,24,0.27647139401022763,9.685185185185185,85.85679779158039,1,27,0.3436481063733837
13,0,0.7845158,1003.73987,685.8879,1023.7433,714.0085,3.75,8.358433734939759,0,8,0.08859053485431165,4.071428571428571,10.18760757314974,1,9,0.1896445609582395,4.071428571428571,11.055077452667815,0,9,0.1270666947700012
14,0,0.78227955,127.99725,591.1781,169.035,620.4873,2.404255319148936,2.0566366320890435,1,5,0.48650633833299156,2.382978723404255,2.1802074657378663,1,6,0.6780571822534294,2.4361702127659575,2.211213750283941,1,6,0.5340404066900866
15,0,0.7741571,996.52014,531.80347,1023.6383,561.4957,33.70454545454545,2538.255551700208,1,195,1.970928807105489,33.45454545454545,2430.7078417765433,0,190,1.937002583811372,32.15909090909091,2158.9439625260234,0,181,1.9149815726542936
16,0,0.7681338,628.72,887.7069,667.31104,917.7494,4.865384615384615,4.026923076923077,2,9,0.09887748397040576,4.846153846153846,3.8471464019851105,2,8,0.12333213526419434,4.961538461538462,4.953349875930521,2,9,0.4395058842363604
17,0,0.765982,718.06744,202.4487,763.0361,269.0054,35.84848484848485,1690.5491369390106,2,127,0.9959045850834933,36.166666666666664,1681.2025316455697,2,126,0.9897926801285051,36.31060606060606,1652.7665707710012,3,126,0.9946719666004635
18,0,0.76391673,241.80844,850.16003,287.31546,904.6532,14.063829787234043,58.82153403498146,3,29,0.2748371848254911,13.0,48.619217081850536,3,24,0.007760853661841613,12.97872340425532,59.50844249261756,3,27,0.3894442007249932
19,0,0.7617194,432.00305,178.6918,461.54504,209.82571,5.0606060606060606,6.970927549607751,2,9,0.023853771881074935,4.954545454545454,7.048684817720349,2,9,0.03436541846326514,5.136363636363637,7.367097369635438,2,9,0.020557751186916672
20,0,0.75710756,611.1105,471.27927,656.0841,510.5936,9.53448275862069,59.09102653284309,3,27,1.2546564918548992,9.112068965517242,48.272706946238706,3,25,1.2715103390256688,8.60344827586207,37.77889297426215,3,22,1.2436190230941424
